# Analysis title: MHCI_chipseq_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: hg38
# Peak bed file name: MHCI_chipseq_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 1000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
LINC01470	chr5:152618964-152972349	0	0.0	0.0	235
KRT87P	chr12:52250543-52258508	0	0.0	0.0	235
RPL24	chr3:101681089-101686719	0	0.0	-0.383	4675
RPL27	chr17:42998418-43002954	0	0.0	-0.397	4873
RPL26	chr17:8377515-8383193	0	0.0	-0.352	3983
RPL21	chr13:27251554-27256565	0	0.0	-0.318	3408
RPL23	chr17:38850067-38853800	0	0.0	-0.317	3388
RPL22	chr1:6185019-6199619	0	0.0	-0.385	4706
ATG3	chr3:112532506-112561963	0	0.0	-0.337	3698
ATG7	chr3:11272323-11557665	0	0.0	-0.344	3837
ATG5	chr6:106184476-106316266	0	0.0	-0.388	4763
LOC100287329	chr6_GL000253v2_alt:2864617-2877744	0	0.0	0.0	235
LOC642846	chr12:9283656-9314088	0	0.0	0.0	235
LINC01788	chr1:70706452-70786468	0	0.0	0.0	235
LINC01785	chr19:22615556-22623971	0	0.0	0.0	235
LINC01784	chr1:12822685-12823223	0	0.0	0.0	235
LINC01787	chr1:96254068-96374125	0	0.0	0.0	235
LINC01781	chr1:80535754-80646788	0	0.0	0.0	235
LINC01780	chr1:119328251-119356182	0	0.0	0.0	235
LINC01783	chr1:16533890-16535652	0	0.0	0.0	235
LINC01782	chr19:32102090-32105916	0	0.0	0.0	235
UGT1A10	chr2:233636476-233773305	0	0.0	0.0	235
UCHL1-AS1	chr4:41220073-41256727	0	0.0	0.0	235
SNORA11C	chrX:47388649-47388776	0	0.0	0.0	235
SNORA11B	chr14:91126425-91126552	0	0.0	0.0	235
SNORA11E	chrX:52190621-52190748	0	0.0	0.0	235
SYT14P1	chr4:68060609-68063297	0	0.0	0.0	235
SNORA11G	chrX:54927304-54927435	0	0.0	0.0	235
SNORA11F	chr10:73126079-73126207	0	0.0	0.0	235
RALGAPB	chr20:38472805-38578861	0	0.0	-0.0	903
PANCR	chr4:110603360-110615458	0	0.0	0.0	235
SNRNP35	chr12:123458103-123472362	0	0.0	-0.323	3469
SNORD83A	chr22:39315212-39315307	0	0.0	-0.019	2422
MIR708	chr11:79402021-79402109	0	0.0	0.0	235
LOC100506076	chr2:97416066-97429244	0	0.0	0.0	235
ACYP1	chr14:75053224-75064049	0	0.0	-0.0	856
LOC100506071	chr14:30876178-30889808	0	0.0	0.0	235
LINC01519	chr10:85193420-85198938	0	0.0	0.0	235
LINC00434	chr13:60214346-60268104	0	0.0	0.0	235
SGO2	chr2:200526141-200584095	0	0.0	-0.311	3308
SGO1	chr3:20169479-20186233	0	0.0	-0.34	3741
ACSL1	chr4:184755594-184812259	0	0.0	0.0	235
ACSL6	chr5:131949973-132011662	0	0.0	0.0	235
LINC00431	chr13:110966026-110990602	0	0.0	0.0	235
ACSL4	chrX:109641334-109733392	0	0.0	0.0	235
ACSL5	chr10:112375264-112428380	0	0.0	0.0	235
ZNF890P	chr7:5121309-5144546	0	0.0	0.0	235
LOC101927604	chr1:230874845-230879015	0	0.0	0.0	235
CCR6	chr6:167122752-167139141	0	0.0	0.0	235
TRIM38	chr6:25962688-25987329	0	0.0	0.0	235
HR	chr8:22114418-22131052	0	0.0	0.0	235
TRIM32	chr9:116687301-116701300	0	0.0	0.0	235
HP	chr16:72054591-72061056	0	0.0	0.0	235
TRIM37	chr17:58982638-59106964	0	0.0	-0.0	908
TRIM36	chr5:115177538-115180546	0	0.0	0.0	235
TRIM35	chr8:27284885-27311319	0	0.0	0.0	235
TRIM34	chr11:5632254-5641296	0	0.0	0.0	235
CCDC181	chr1:169394869-169427474	0	0.0	0.0	235
LINC01511	chr5:1363581-1380073	0	0.0	0.0	235
LINC01512	chr6:43891027-43938207	0	0.0	0.0	235
LPGAT1-AS1	chr1:211830960-211853703	1	0.0	0.0	217
NEBL	chr10:20779973-21174187	0	0.0	0.0	235
AP1AR	chr4:112231738-112273111	0	0.0	0.0	235
CCDC184	chr12:48183582-48185926	0	0.0	0.0	235
ZNF585A	chr19:37147437-37172741	0	0.0	0.0	235
LOC105373609	chr2:127560044-127570962	0	0.0	0.0	235
ZNF585B	chr19:37181578-37210549	0	0.0	-0.003	1951
LINC01516	chr10:25113057-25161233	0	0.0	0.0	235
LINC01517	chr10:28743649-28808219	0	0.0	0.0	235
INTS9	chr8:28767657-28890181	0	0.0	0.0	235
C14orf39	chr14:60435955-60486046	0	0.0	0.0	235
FPGT-TNNI3K	chr1:74198211-74544432	0	0.0	0.0	235
LOC93429	chr19:46210241-46214837	0	0.0	0.0	235
DNAJC30	chr7:73680917-73683451	0	0.0	0.0	235
IFIT1B	chr10:89378055-89385205	0	0.0	0.0	235
RMDN2-AS1	chr2:37950333-38036341	0	0.0	0.0	235
LOC105378386	chr10:80649796-80653734	0	0.0	0.0	235
LOC105378385	chr10:79628757-79663185	0	0.0	0.0	235
PCYT1B-AS1	chrX:24650072-24658237	0	0.0	0.0	235
IQCF6	chr3:51778560-51779187	0	0.0	0.0	235
IQCF4	chr3:51817602-51819635	0	0.0	0.0	235
IQCF5	chr3:51873720-51875584	0	0.0	0.0	235
IQCF2	chr3:51861628-51863424	0	0.0	0.0	235
IQCF3	chr3:51826882-51830858	0	0.0	0.0	235
IQCF1	chr3:51894875-51903370	0	0.0	0.0	235
P2RY10	chrX:78945331-78963727	0	0.0	0.0	235
NEURL1	chr10:103493977-103592552	0	0.0	0.0	235
NEURL2	chr20:45888471-45891287	0	0.0	-0.001	1463
NEURL3	chr2:96497642-96505385	0	0.0	0.0	235
NEURL4	chr17:7315631-7329319	0	0.0	-0.0	453
LOC407835	chr7:129126270-129127996	0	0.0	0.0	235
PROX1	chr1:213988500-214041504	0	0.0	0.0	235
PROX2	chr14:74853032-74863834	0	0.0	0.0	235
LOC101928128	chrX:85210705-85219289	0	0.0	0.0	235
ATCAY	chr19:3880619-3928082	0	0.0	0.0	235
LOC101928120	chr1:154961470-154962625	0	0.0	-0.0	615
LOC101928123	chr14:73244017-73246001	0	0.0	0.0	235
RETREG1	chr5:16473037-16508998	0	0.0	0.0	235
LOC101928126	chr21:33976381-33977691	0	0.0	0.0	235
RETREG3	chr17:42579507-42609427	0	0.0	0.0	235
DECR2	chr16:401857-412487	0	0.0	0.0	235
DECR1	chr8:90001351-90051999	0	0.0	0.0	235
MIR133A1HG	chr18:21825478-21831406	0	0.0	0.0	235
TFF1	chr21:42362281-42366535	0	0.0	0.0	235
TFF2	chr21:42346357-42351099	0	0.0	0.0	235
TFF3	chr21:42311666-42315596	0	0.0	0.0	235
NGF-AS1	chr1:115283033-115368072	0	0.0	0.0	235
SNORD6	chr11:93731502-93731573	0	0.0	0.0	235
SNORD7	chr17:35573656-35573753	0	0.0	-0.013	2368
SNORD5	chr11:93733227-93733300	0	0.0	0.0	235
SNORD2	chr3:186784795-186784865	0	0.0	-0.133	2645
SNORD8	chr14:21397292-21397401	0	0.0	0.0	235
SNORD9	chr14:21392150-21392253	0	0.0	0.0	235
TMPRSS9	chr19:2389770-2426258	0	0.0	0.0	235
KLB	chr4:39406852-39451533	0	0.0	0.0	235
TMPRSS2	chr21:41464550-41508158	0	0.0	0.0	235
TMPRSS3	chr21:42371886-42389149	0	0.0	0.0	235
TMPRSS4	chr11:118077011-118119841	0	0.0	0.0	235
TMPRSS5	chr11:113687545-113706373	0	0.0	0.0	235
TMPRSS6	chr22:37065435-37109409	0	0.0	0.0	235
TMPRSS7	chr3:112039617-112081269	0	0.0	0.0	235
ABCC12	chr16:48082972-48146770	0	0.0	0.0	235
ABCC13	chr21:14273798-14301371	0	0.0	0.0	235
ABCC10	chr6:43427847-43450425	0	0.0	-0.327	3540
ABCC11	chr16:48166910-48232271	0	0.0	-0.001	1550
MIR4776-2	chr2:212926256-212926336	0	0.0	0.0	235
MIR4776-1	chr2:212926256-212926336	0	0.0	0.0	235
PRAMEF33	chr1:13303538-13308907	0	0.0	0.0	235
LOC645485	chr12:30755073-30780739	0	0.0	0.0	235
EMG1	chr12:6970780-6976003	0	0.0	-0.001	1644
PYY	chr17:43952732-44004469	0	0.0	-0.0	1303
LOC101929295	chr11:95150538-95159148	0	0.0	0.0	235
LOC101929294	chr8:24295813-24548618	0	0.0	0.0	235
LOC101929297	chr6:166236968-166256944	0	0.0	0.0	235
TRIM16L	chr17:18697997-18736119	0	0.0	0.0	235
COMMD8	chr4:47450788-47463730	0	0.0	0.0	235
COMMD9	chr11:36272291-36289449	0	0.0	-0.362	4189
COMMD2	chr3:149738469-149752499	0	0.0	-0.401	4900
COMMD3	chr10:22316382-22320317	0	0.0	0.0	235
COMMD1	chr2:61905641-62136070	0	0.0	-0.408	4923
COMMD6	chr13:75525218-75549439	0	0.0	-0.379	4600
COMMD7	chr20:32702690-32744008	0	0.0	0.0	235
COMMD4	chr15:75335995-75340277	0	0.0	-0.378	4566
COMMD5	chr8:144850165-144853067	0	0.0	0.0	235
ZMYM2	chr13:19959813-20091845	0	0.0	0.0	235
ZMYM3	chrX:71239623-71254649	0	0.0	0.0	235
ZMYM1	chr1:35079362-35115858	0	0.0	0.0	235
ZMYM6	chr1:34986165-35031968	0	0.0	-0.247	2840
ZMYM4	chr1:35268966-35421944	0	0.0	0.0	235
ZMYM5	chr13:19837452-19863636	0	0.0	0.0	235
FDPSP2	chr7:76470019-76475000	0	0.0	0.0	235
LMNTD1	chr12:25496315-25648562	0	0.0	0.0	235
DEPDC1B	chr5:60596911-60700166	0	0.0	0.0	235
LMNTD2	chr11:554849-560779	0	0.0	0.0	235
TRMT9B	chr8:12945673-13029775	0	0.0	0.0	235
ANO8	chr19:17323222-17334829	0	0.0	0.0	235
ANO9	chr11:417929-442011	0	0.0	0.0	235
ANO4	chr12:100794595-101128641	0	0.0	0.0	235
ANO5	chr11:22193175-22283367	0	0.0	0.0	235
ANO6	chr12:45215986-45440404	0	0.0	0.0	235
ANO7	chr2:241188508-241225376	0	0.0	0.0	235
ANO1	chr11:70085409-70189546	0	0.0	0.0	235
ANO2	chr12:5562650-5945259	0	0.0	0.0	235
ANO3	chr11:26332130-26663289	0	0.0	0.0	235
COL3A1	chr2:188974372-189012746	0	0.0	0.0	235
HIP1R	chr12:122835437-122862960	0	0.0	0.0	235
GTF2B	chr1:88852637-88891618	0	0.0	-0.382	4661
GTF2I	chr7:74657664-74760692	0	0.0	0.0	235
CHUK	chr10:100188297-100229610	0	0.0	0.0	235
TGFA-IT1	chr2:70467384-70481640	0	0.0	0.0	235
FRG1BP	chr20:30377163-30419842	0	0.0	0.0	235
CSGALNACT1	chr8:19404160-19758029	0	0.0	0.0	235
POLR2E	chr19:1086578-1095392	0	0.0	-0.001	1623
C5orf17	chr5:23951347-24178265	0	0.0	0.0	235
C5orf15	chr5:133955506-133968715	0	0.0	0.0	235
POLR2D	chr2:127846265-127858155	0	0.0	0.0	235
MIR3179-1	chr16:18411893-18411977	0	0.0	0.0	235
MYZAP	chr15:57591903-57685364	0	0.0	0.0	235
POLR2C	chr16:57462638-57472009	0	0.0	-0.38	4618
ASH2L	chr8:38105792-38140080	0	0.0	-0.319	3415
FTHL17	chrX:31071240-31072053	0	0.0	0.0	235
RECQL5	chr17:75649713-75667189	0	0.0	-0.01	2306
SAMSN1-AS1	chr21:14582201-14598303	0	0.0	0.0	235
RGMB	chr5:98768631-98796494	0	0.0	0.0	235
RGMA	chr15:93043405-93089214	0	0.0	0.0	235
UTF1	chr10:133230273-133231558	0	0.0	0.0	235
GIMAP1-GIMAP5	chr7:150716556-150743649	0	0.0	0.0	235
LCA10	chrX:153880671-153888973	0	0.0	0.0	235
FAM110B	chr8:57994553-58149718	0	0.0	0.0	235
POLR2K	chr8:100150610-100154002	0	0.0	-0.021	2443
BHLHB9	chrX:102720713-102752441	0	0.0	0.0	235
GRID1	chr10:85599554-86366493	0	0.0	0.0	235
GRID2	chr4:92304398-93774555	0	0.0	0.0	235
ST7L	chr1:112523518-112619418	0	0.0	0.0	235
CYP2C9	chr10:94938657-94990091	0	0.0	0.0	235
CYP2C8	chr10:95036771-95069497	0	0.0	0.0	235
APOBEC3H	chr22:39097223-39104067	0	0.0	0.0	235
APOBEC3D	chr22:39021126-39033251	0	0.0	0.0	235
APOBEC3G	chr22:39077004-39087743	0	0.0	0.0	235
APOBEC3F	chr22:39040667-39055970	0	0.0	0.0	235
APOBEC3A	chr22:38957521-38963183	0	0.0	0.0	235
APOBEC3C	chr22:39014259-39018820	0	0.0	0.0	235
APOBEC3B	chr22:38982398-38992779	0	0.0	0.0	235
SNORD63B	chr5:138558968-138559041	0	0.0	0.0	235
C10orf67	chr10:23302235-23344845	0	0.0	0.0	235
OR10P1	chr12:55636891-55637833	0	0.0	0.0	235
C10orf62	chr10:97589692-97590934	0	0.0	0.0	235
FAM47A	chrX:34129751-34132330	0	0.0	0.0	235
DHFR	chr5:80626225-80654981	0	0.0	0.0	235
GIPR	chr19:45668243-45683724	0	0.0	0.0	235
LPIN2	chr18:2916993-3011947	0	0.0	0.0	235
LPIN3	chr20:41340852-41360585	0	0.0	0.0	235
LPIN1	chr2:11677543-11827407	0	0.0	0.0	235
SNTG1	chr8:49911672-50796656	0	0.0	0.0	235
CLSTN1	chr1:9729020-9824526	0	0.0	0.0	235
SNTG2	chr2:950867-1367612	0	0.0	0.0	235
CTBP1-AS	chr4:1210119-1218591	0	0.0	0.0	235
LOC105369509	chr11:115333576-115340439	0	0.0	0.0	235
LOC105369507	chr11:115396755-115397658	0	0.0	0.0	235
BATF3	chr1:212686416-212699985	0	0.0	0.0	235
KLHDC7B	chr22:50546202-50551023	0	0.0	0.0	235
KLHDC7A	chr1:18480929-18485986	0	0.0	0.0	235
MUSTN1	chr3:52833114-52835219	0	0.0	0.0	235
NUP35	chr2:183124354-183161684	0	0.0	-0.275	2985
NUP37	chr12:102074188-102120131	0	0.0	-0.347	3874
WHAMMP3	chr15:22664738-22685367	0	0.0	0.0	235
WHAMMP2	chr15:28737582-28758362	0	0.0	0.0	235
WHAMMP1	chr15:32519847-32533741	0	0.0	0.0	235
SLC1A4	chr2:64989360-65023866	0	0.0	0.0	235
SLC1A5	chr19:46774882-46787288	0	0.0	0.0	235
CYP11B1	chr8:142872356-142879820	0	0.0	0.0	235
SLC1A7	chr1:53087178-53142632	0	0.0	0.0	235
SLC1A1	chr9:4490426-4587469	0	0.0	0.0	235
SLC1A2	chr11:35251204-35419558	0	0.0	0.0	235
SLC1A3	chr5:36606354-36688334	0	0.0	0.0	235
RSPH4A	chr6:116616478-116632985	0	0.0	0.0	235
MIR329-2	chr14:101027099-101027183	0	0.0	0.0	235
MIR329-1	chr14:101026784-101026864	0	0.0	0.0	235
MIR503HG	chrX:134543376-134546630	0	0.0	0.0	235
LOC441052	chr4:171812137-171813607	0	0.0	0.0	235
LOC440028	chr11:9754769-9759533	0	0.0	0.0	235
MIPEP	chr13:23730188-23889448	0	0.0	-0.328	3553
VSIR	chr10:71747555-71773580	0	0.0	0.0	235
CCNL1	chr3:157147555-157160760	0	0.0	-0.297	3152
CCNL2	chr1:1385710-1399342	0	0.0	-0.001	1803
SSX2B	chrX:52751203-52761536	0	0.0	0.0	235
NOMO2	chr16:18499923-18562112	0	0.0	0.0	235
NOMO3	chr16:16232531-16294811	0	0.0	0.0	235
NOMO1	chr16:14833785-14896157	0	0.0	0.0	235
BAZ1A	chr14:34752730-34875647	0	0.0	0.0	235
BAZ1B	chr7:73440397-73522285	0	0.0	0.0	235
LEAP2	chr5:132873665-132874890	0	0.0	-0.003	1945
LELP1	chr1:153203429-153205125	0	0.0	0.0	235
SLC2A9	chr4:9826223-10040248	0	0.0	0.0	235
SLC2A8	chr9:127397137-127407891	0	0.0	0.0	235
SLC2A7	chr1:9003299-9026345	0	0.0	0.0	235
SLC2A6	chr9:133471093-133479154	0	0.0	0.0	235
SLC2A5	chr1:9036945-9069828	0	0.0	0.0	235
SLC2A4	chr17:7281734-7288048	0	0.0	0.0	235
SLC2A3	chr12:7919227-7936296	5	2.572	0.37	36
FA2H	chr16:74712957-74774831	0	0.0	0.0	235
SLC2A1	chr1:42925374-42958868	0	0.0	0.0	235
MIR3978	chrX:110082117-110082218	0	0.0	0.0	235
MIR3972	chr1:17277888-17277975	0	0.0	0.0	235
MIR3973	chr11:36010097-36010204	0	0.0	0.0	235
MIR3976	chr18:5840694-5840833	0	0.0	0.0	235
MIR3977	chr5:82840154-82840224	0	0.0	0.0	235
MIR3974	chr12:17673298-17673394	0	0.0	0.0	235
MIR3975	chr18:35591736-35591806	0	0.0	0.0	235
OR6F1	chr1:247711828-247712755	0	0.0	0.0	235
TBC1D3B	chr17_KI270909v1_alt:119783-218762	0	0.0	0.0	235
TBC1D3C	chr17:38057692-38068634	0	0.0	0.0	235
DAB1-AS1	chr1:57860580-57863216	0	0.0	0.0	235
TBC1D3E	chr17_KI270857v1_alt:612434-623325	0	0.0	0.0	235
TBC1D3F	chr17:36428611-36439521	0	0.0	0.0	235
TBC1D3G	chr17:36449715-36457529	0	0.0	0.0	235
TBC1D3H	chr17_KI270857v1_alt:2163067-2174036	0	0.0	0.0	235
TBC1D3I	chr17_KI270857v1_alt:612434-623327	0	0.0	0.0	235
TBC1D3J	chr17_KI270909v1_alt:309385-317130	0	0.0	0.0	235
TBC1D3K	chr17_KI270857v1_alt:2216775-2227674	0	0.0	0.0	235
TBC1D3L	chr17_KI270857v1_alt:612434-623341	0	0.0	0.0	235
SMLR1	chr6:130827404-130837136	0	0.0	0.0	235
LINC00239	chr14:101730436-101732525	0	0.0	0.0	235
LINC00237	chr20:21087603-21106358	0	0.0	0.0	235
LINC00235	chr16:526846-527407	0	0.0	0.0	235
CEACAM1	chr19:42507305-42528509	0	0.0	0.0	235
ATRIP	chr3:48447092-48465655	0	0.0	-0.006	2183
CEACAM3	chr19:41796589-41811553	0	0.0	0.0	235
CEACAM5	chr19:41708584-41730421	0	0.0	0.0	235
CEACAM4	chr19:41618970-41627074	0	0.0	0.0	235
CEACAM7	chr19:41673306-41688277	0	0.0	0.0	235
CEACAM6	chr19:41755519-41772208	0	0.0	0.0	235
CEACAM8	chr19:42580242-42594930	0	0.0	0.0	235
SNORD114-9	chr14:100966028-100966099	0	0.0	0.0	235
GTF2IRD2	chr7:74832632-74851576	0	0.0	0.0	235
KRT18P55	chr17:28275985-28307382	0	0.0	0.0	235
SNORD114-8	chr14:100964780-100964851	0	0.0	0.0	235
IQUB	chr7:123452181-123532948	0	0.0	0.0	235
TBC1D30	chr12:64824646-64881018	0	0.0	-0.007	2202
TBC1D31	chr8:123072706-123152152	0	0.0	-0.0	826
TBC1D32	chr6:121079493-121334500	0	0.0	0.0	235
C20orf144	chr20:33662285-33663915	0	0.0	0.0	235
FZD9	chr7:73433778-73436120	0	0.0	0.0	235
CREBBP	chr16:3725054-3880120	0	0.0	0.0	235
SHISAL2A	chr1:52633343-52657065	0	0.0	0.0	235
SHISAL2B	chr5:64690307-64718190	0	0.0	0.0	235
TRNAU1AP	chr1:28553016-28578545	0	0.0	-0.343	3814
TMEM126A	chr11:85647918-85656553	0	0.0	0.0	235
TMEM126B	chr11:85628572-85635504	0	0.0	0.0	235
PLCZ1	chr12:18683175-18738059	0	0.0	0.0	235
MIR3135A	chr3:20137564-20137641	0	0.0	0.0	235
MIR3135B	chr6:32749911-32749979	0	0.0	0.0	235
JAKMIP2-AS1	chr5:147559993-147662009	0	0.0	0.0	235
GSG1L	chr16:27787528-28063509	0	0.0	0.0	235
LOC101928791	chr14:88018604-88026312	0	0.0	0.0	235
MIR640	chr19:19435062-19435158	0	0.0	0.0	235
PLAC9P1	chr2:129922861-129934317	0	0.0	0.0	235
LOC105378146	chr6:168927740-168964382	0	0.0	0.0	235
PRR23D1	chr8:7539626-7542450	0	0.0	0.0	235
PGGHG	chr11:289137-295688	0	0.0	0.0	235
LINC00900	chr11:115755332-115760200	0	0.0	0.0	235
LINC00901	chr3:116921430-116932238	0	0.0	0.0	235
LINC00903	chr3:116552472-116568441	0	0.0	0.0	235
LINC00904	chr19:34892028-34898943	0	0.0	0.0	235
LINC00905	chr19:16033712-16042135	0	0.0	0.0	235
LINC00906	chr19:28965130-28969148	0	0.0	0.0	235
LINC00907	chr18:42186667-42337296	0	0.0	0.0	235
LINC00908	chr18:76528654-76559827	0	0.0	0.0	235
PDF	chr16:69328620-69330595	0	0.0	-0.001	1703
PDC	chr1:186443565-186461108	0	0.0	0.0	235
TAF9B	chrX:78129747-78139682	0	0.0	0.0	235
LOC101928796	chr21:45972969-45974953	0	0.0	0.0	235
SF3B5	chr6:144094880-144095617	0	0.0	-0.374	4481
SF3B4	chr1:149923316-149928252	0	0.0	-0.271	2959
SF3B6	chr2:24067583-24076444	0	0.0	-0.37	4357
SF3B1	chr2:197418796-197435093	0	0.0	-0.331	3604
FAM220A	chr7:6329408-6348959	0	0.0	-0.013	2359
SF3B2	chr11:66052344-66068911	0	0.0	-0.268	2936
FOXN4	chr12:109277977-109309220	0	0.0	0.0	235
CNIH1	chr14:54426928-54441430	0	0.0	0.0	235
CNIH3	chr1:224434639-224740549	0	0.0	-0.002	1834
CNIH2	chr11:66278200-66284214	0	0.0	-0.0	1237
NSMCE4A	chr10:121957087-121975228	0	0.0	0.0	235
CNIH4	chr1:224356810-224376884	0	0.0	0.0	235
OR5M10	chr11:56576773-56577721	0	0.0	0.0	235
LOC100505588	chr9:124006276-124009396	0	0.0	0.0	235
RLIM	chrX:74582975-74614626	0	0.0	0.0	235
LINC02582	chr18:73324940-73349889	0	0.0	0.0	235
NUDT16P1	chr3:131361873-131365122	0	0.0	0.0	235
MLN	chr6:33794671-33804016	0	0.0	0.0	235
NAT8B	chr2:73700508-73701340	0	0.0	0.0	235
MIR1228	chr12:57194503-57194576	0	0.0	0.0	235
MIR1229	chr5:179798277-179798346	0	0.0	0.0	235
MIR1224	chr3:184241404-184241489	0	0.0	-0.002	1891
MIR1225	chr16:2090194-2090284	0	0.0	0.0	235
MIR1226	chr3:47849554-47849629	0	0.0	0.0	235
MIR1227	chr19:2234061-2234149	0	0.0	0.0	235
NAT8L	chr4:2059326-2069089	0	0.0	0.0	235
EDRF1	chr10:125719514-125764143	0	0.0	-0.356	4073
ADD3	chr10:110005803-110135565	0	0.0	0.0	235
ADD2	chr2:70675083-70768243	0	0.0	0.0	235
ADD1	chr4:2843856-2930075	0	0.0	0.0	235
LOC105376453	chr10:23343956-23345159	0	0.0	0.0	235
LOC105371485	chr17:2017715-2020706	0	0.0	0.0	235
SLC11A1	chr2:218382028-218396894	0	0.0	0.0	235
PKD2L2	chr5:137889435-137940467	1	0.834	0.12	84
PKD2L1	chr10:100288145-100330486	0	0.0	0.0	235
CWC27	chr5:64768917-64846689	0	0.0	-0.319	3428
CWC25	chr17:38800433-38825350	0	0.0	-0.396	4871
CWC22	chr2:179944876-180007053	0	0.0	0.0	235
FMOD	chr1:203340620-203351429	0	0.0	0.0	235
H2BFXP	chrX:104060503-104062938	0	0.0	0.0	235
FMO2	chr1:171185207-171212683	0	0.0	0.0	235
FMO3	chr1:171090876-171117819	0	0.0	0.0	235
FMO1	chr1:171248470-171285978	0	0.0	0.0	235
CASZ1	chr1:10647205-10796676	0	0.0	0.0	235
FMO4	chr1:171314182-171342084	0	0.0	0.0	235
FMO5	chr1:147186260-147225638	0	0.0	0.0	235
LOC440346	chr16:22374886-22378180	0	0.0	0.0	235
SH2D2A	chr1:156806242-156816848	0	0.0	0.0	235
PRR14L	chr22:31681347-31750134	0	0.0	0.0	235
LOC729930	chr1:89289257-89290362	0	0.0	0.0	235
LSM5	chr7:32485332-32490863	0	0.0	-0.411	4935
RGP1	chr9:35749279-35753267	0	0.0	0.0	235
CCNT2-AS1	chr2:134866632-134918606	0	0.0	-0.289	3078
AKNA	chr9:114336126-114387963	0	0.0	0.0	235
VENTXP1	chrX:26558336-26561052	0	0.0	0.0	235
VENTXP7	chr3:21405725-21406685	0	0.0	0.0	235
JADE3	chrX:46912432-47061242	0	0.0	0.0	235
JADE2	chr5:134524374-134583230	0	0.0	0.0	235
JADE1	chr4:128809918-128875224	0	0.0	0.0	235
LOC100126447	chrX:116810930-116817860	0	0.0	0.0	235
SPRR2E	chr1:153093134-153094528	0	0.0	0.0	235
SPRR2D	chr1:153039724-153041118	0	0.0	0.0	235
SPRR2G	chr1:153149581-153150951	0	0.0	0.0	235
SPRR2F	chr1:153112123-153113515	0	0.0	0.0	235
SPRR2A	chr1:153056119-153057512	0	0.0	0.0	235
SPRR2C	chr1:153140117-153141493	0	0.0	0.0	235
SPRR2B	chr1:153070227-153071608	0	0.0	0.0	235
LINC01626	chr6:71421026-71458872	0	0.0	0.0	235
LINC01624	chr6:170272473-170279466	0	0.0	0.0	235
LINC01625	chr6:139468994-139474596	0	0.0	0.0	235
LINC01622	chr6:961002-1101332	0	0.0	0.0	235
LINC01623	chr6:28859624-28863677	0	0.0	0.0	235
LINC01620	chr20:44451983-44465344	0	0.0	-0.0	1208
LINC01621	chr6:79803582-79812246	0	0.0	0.0	235
LINC01628	chr2:66921510-66922490	0	0.0	0.0	235
LINC01629	chr14:76959637-76965802	0	0.0	0.0	235
STX1A	chr7:73699204-73719687	0	0.0	0.0	235
STX1B	chr16:30989255-31010638	2	0.0	0.0	210
SRGN	chr10:69087445-69104811	4	3.709	0.534	18
SPATA31C2	chr9:88129304-88134985	0	0.0	0.0	235
OXCT1-AS1	chr5:41870029-41872236	0	0.0	0.0	235
THRA1/BTR	chr17:48294346-48307829	0	0.0	0.0	235
LOC100507516	chr8:53511780-53523965	0	0.0	0.0	235
SLC25A34-AS1	chr1:15740050-15749890	0	0.0	0.0	235
MIR497HG	chr17:7015817-7019654	0	0.0	0.0	235
KRT80	chr12:52168995-52192000	0	0.0	0.0	235
KRT81	chr12:52285912-52291515	0	0.0	0.0	235
KRT82	chr12:52393950-52406392	0	0.0	0.0	235
KRT83	chr12:52314300-52321398	0	0.0	0.0	235
KRT84	chr12:52377811-52385633	0	0.0	0.0	235
KRT85	chr12:52360005-52367525	0	0.0	0.0	235
KRT86	chr12:52274644-52309163	0	0.0	0.0	235
TSEN2	chr3:12484431-12533321	0	0.0	0.0	235
LOC101927018	chr17:28926274-28944748	0	0.0	0.0	235
SPACA6	chr19:51693343-51705190	0	0.0	0.0	235
SPACA7	chr13:112376336-112434695	0	0.0	0.0	235
FAIM	chr3:138609076-138633371	0	0.0	-0.0	405
DEFB109A	chr8:12393283-12400365	0	0.0	0.0	235
DEFB109B	chr8:7990414-7997521	0	0.0	0.0	235
STX11	chr6:144150516-144191939	0	0.0	0.0	235
LINC00578	chr3:177441920-177752704	0	0.0	0.0	235
STX12	chr1:27773182-27824452	0	0.0	0.0	235
LOC440173	chr9:87008450-87042126	0	0.0	0.0	235
STX17	chr9:99906632-99974536	0	0.0	0.0	235
STX16	chr20:58651252-58679526	0	0.0	-0.382	4658
LINC00571	chr13:38050816-38143232	0	0.0	0.0	235
STX18	chr4:4418968-4542066	0	0.0	-0.421	4954
LINC00572	chr13:29918646-29926651	0	0.0	0.0	235
LINC00575	chr4:82613112-82621437	0	0.0	0.0	235
LINC00574	chr6:169790072-169802873	0	0.0	0.0	235
ATP5MPL	chr14:103912287-103921566	0	0.0	-0.37	4375
SCAANT1	chr3:63911517-63911772	0	0.0	0.0	235
OR9G4	chr11:56742827-56743811	0	0.0	0.0	235
MOSPD2	chrX:14873404-14922166	0	0.0	0.0	235
MOSPD1	chrX:134887625-134915344	0	0.0	0.0	235
