# Analysis title: koTRAF3_IFNG_diff_peaks_top1k analysis from Cistrome-GO
# Mode: Solo mode
# Specie: mm10
# Peak bed file name: koTRAF3_IFNG_diff_peaks_top1k.bed
# Top peaks to use: 10000
# Half-decay distance: 10000bp
# FDR cutoff of GO/KEGG terms to return: 0.2
# Minimum and maximum gene number in GO and KEGG gene sets: 10, 2000
# Symbol	Coordinate	PeakNumber	adjRPscore	RPscore	Rank_by_RPscore
Pramel1	chr4:143394440-143399819	0	0.0	-0.0	2789
Vps53	chr11:76176957-76179638	0	0.0	-0.01	13967
Vps52	chr17:33956089-33967038	9	1.214	0.119	117
Vps51	chr19:6067841-6077187	0	0.0	-0.01	13960
Vps50	chr6:3498392-3601110	0	0.0	-0.001	6998
Vps54	chr11:21239031-21321133	0	0.0	-0.003	9043
Gm15133	chr7:104315030-104324838	0	0.0	-0.0	950
Rnf114	chr2:167503442-167516173	0	0.0	-0.011	14411
Pla1a	chr16:38396116-38433145	0	0.0	-0.006	11852
4930552P12Rik	chr19:55640588-55702204	0	0.0	-0.001	6508
Ttc39aos1	chr4:109402278-109406257	0	0.0	-0.002	8301
4932413F04Rik	chr9:103557089-103565891	0	0.0	-0.0	2616
Klra10	chr6:130269193-130281928	0	0.0	0.0	503
Stx5a	chr19:8741423-8755642	0	0.0	-0.006	12027
Gm11837	chr4:14930640-14953030	0	0.0	-0.0	3461
Anapc15	chr7:101881324-101899545	0	0.0	-0.016	15774
Anapc16	chr10:59987408-60003135	0	0.0	-0.01	14060
Anapc11	chr11:120598531-120608198	0	0.0	-0.008	12959
Anapc10	chr8:79711848-79777321	0	0.0	-0.0	3946
Anapc13	chr9:102626295-102634244	3	2.924	0.323	49
4933417E11Rik	chr1:71958997-72005195	0	0.0	-0.0	2710
Pcmtd2	chr2:181837853-181857460	0	0.0	-0.002	8062
Trrap	chr5:144768793-144859778	0	0.0	-0.0	1357
Cyb5d1	chr11:69391176-69395346	0	0.0	-0.046	17841
Kpna6	chr4:129643978-129672767	0	0.0	-0.001	7275
Cyb5d2	chr11:72777231-72795839	0	0.0	-0.0	1908
Kpna3	chr14:61365185-61439947	0	0.0	-0.001	5086
Kpna2	chr11:106988628-106999525	0	0.0	-0.039	17641
Kpna1	chr16:35983362-36036162	0	0.0	-0.174	18219
Coq9	chr8:94838412-94854895	0	0.0	-0.012	14695
Coq5	chr5:115279701-115296972	0	0.0	-0.019	16136
Coq4	chr2:29787492-29797935	0	0.0	-0.044	17794
Coq7	chr7:118509658-118533356	0	0.0	-0.006	11725
Ogdhl	chr14:32322018-32348151	0	0.0	0.0	503
Coq3	chr4:21879852-21912163	0	0.0	-0.0	1762
Coq2	chr5:100654725-100674256	8	0.218	0.005	349
Scp2	chr4:108043829-108118547	0	0.0	-0.001	6255
Spata31d1a	chr13:59700082-59706197	0	0.0	-0.004	10098
Aunip	chr4:134510998-134523922	0	0.0	-0.025	16896
Spata31d1c	chr13:65033057-65038004	0	0.0	0.0	503
Spata31d1d	chr13:59725924-59731752	0	0.0	-0.003	9026
Cdk20	chr13:64432552-64439721	0	0.0	-0.006	11712
5031434O11Rik	chr3:51559756-51567116	0	0.0	-0.003	8980
1110019D14Rik	chr6:13871568-13896421	0	0.0	0.0	503
Gm4301	chr10:100381646-100382560	0	0.0	0.0	503
Gm4303	chr10:100345971-100346881	0	0.0	0.0	503
Gm4302	chr10:100351090-100362247	0	0.0	0.0	503
Gm4305	chr10:100361337-100362247	0	0.0	0.0	503
Thrsp	chr7:97412932-97417550	0	0.0	-0.027	17102
Zfp280c	chrX:48541625-48592558	0	0.0	0.0	503
Zfp280b	chr10:76032611-76042969	0	0.0	-0.001	5461
Zfp280d	chr9:72274887-72363771	0	0.0	-0.0	1781
4930526L06Rik	chr19:11196816-11299884	0	0.0	-0.0	674
C4bp	chr1:130635920-130661618	0	0.0	-0.0	2778
Snord72	chr15:5118420-5118480	0	0.0	-0.003	9505
Snord70	chr1:59691957-59692010	0	0.0	-0.002	8705
Snord71	chr8:109839311-109839375	0	0.0	-0.004	10488
Blk	chr14:63372836-63417187	0	0.0	-0.002	7531
Cep295nl	chr11:118332359-118342534	0	0.0	-0.015	15565
Pfn1	chr11:70651846-70654650	0	0.0	-0.006	11972
Pfn2	chr3:57841894-57847757	0	0.0	0.0	503
Pfn3	chr13:55414687-55415232	0	0.0	-0.026	17017
Pfn4	chr12:4769294-4778813	0	0.0	-0.0	1470
Ubash3a	chr17:31208065-31242403	0	0.0	-0.002	7636
Ubash3b	chr9:41013625-41158062	0	0.0	-0.04	17694
Ldha	chr7:46847081-46855627	0	0.0	-0.002	8588
3110039M20Rik	chr12:49389651-49407346	0	0.0	0.0	503
Frem3	chr8:80611038-80695557	0	0.0	0.0	503
Frem2	chr3:53513937-53657355	0	0.0	0.0	503
Frem1	chr4:82897919-83021102	0	0.0	0.0	503
Musk	chr4:58285961-58374303	0	0.0	-0.0	1976
Lipa	chr19:34492315-34527474	0	0.0	-0.006	11805
Lipc	chr9:70798127-70952221	0	0.0	-0.001	6272
Lipe	chr7:25379526-25395987	0	0.0	-0.023	16722
Lipg	chr18:74939321-74961263	0	0.0	-0.011	14449
Lipf	chr19:33961247-33976813	0	0.0	0.0	503
Lipi	chr16:75540513-75586061	0	0.0	0.0	503
Liph	chr16:21953817-21995542	0	0.0	-0.001	5252
Lipk	chr19:34008253-34047903	0	0.0	0.0	503
Lipm	chr19:34100942-34122687	0	0.0	-0.001	6585
Hist1h2ao	chr13:21833023-21833575	0	0.0	-0.0	4148
Lipn	chr19:34067357-34084918	0	0.0	-0.0	3001
Ttk	chr9:83834688-83872390	0	0.0	-0.0	2004
Vmn1r78	chr7:12152463-12153405	0	0.0	0.0	503
Vmn1r79	chr7:12176192-12177113	0	0.0	0.0	503
Nnat	chr2:157560077-157562525	1	0.0	-0.019	16179
Vmn1r74	chr7:11846774-11847689	0	0.0	0.0	503
Vmn1r75	chr7:11880342-11881260	0	0.0	0.0	503
Vmn1r76	chr7:11930310-11931285	0	0.0	0.0	503
Vmn1r77	chr7:12041298-12042219	0	0.0	0.0	503
Vmn1r70	chr7:10633586-10634483	0	0.0	0.0	503
Vmn1r71	chr7:10747501-10749538	0	0.0	0.0	503
Vmn1r72	chr7:11669598-11670519	0	0.0	0.0	503
Vmn1r73	chr7:11756256-11757168	0	0.0	0.0	503
Hist1h2ak	chr13:21753376-21753912	0	0.0	-0.0	2697
D5Ertd615e	chr5:45009170-45424400	0	0.0	-0.0	4659
Hist1h2ag	chr13:22042477-22042949	0	0.0	-0.001	6438
Gm16062	chr11:59810079-59818362	0	0.0	-0.002	7871
Zfp429	chr13:67389327-67399767	0	0.0	0.0	503
Hist1h2ac	chr13:23683472-23683959	0	0.0	-0.014	15205
Idua	chr5:108660330-108685446	0	0.0	-0.001	6223
Gm2016	chr12:87874071-87877859	0	0.0	0.0	503
Gm2012	chrX:26200882-26231323	0	0.0	0.0	503
Gm2011	chr3:40846998-40875609	0	0.0	-0.0	915
Gcsam	chr16:45610439-45622867	0	0.0	-0.0	2804
Smurf1	chr5:144876494-144965830	0	0.0	-0.001	6905
Smurf2	chr11:106820060-106920715	0	0.0	-0.005	11190
Cyp2c50	chr19:40089678-40113955	0	0.0	0.0	503
Cyp2c55	chr19:39007018-39042687	0	0.0	0.0	503
Cyp2c54	chr19:40037939-40073813	0	0.0	0.0	503
Cyp4a30b	chr4:115452603-115471062	0	0.0	0.0	503
B3gnt4	chr5:123510459-123511882	0	0.0	-0.001	6011
B3gnt5	chr16:19760233-19772753	0	0.0	0.0	503
B3gnt6	chr7:98192414-98199475	0	0.0	-0.002	8299
B3gnt7	chr1:86303220-86307305	0	0.0	-0.012	14756
B3gnt2	chr11:22834738-22859735	0	0.0	-0.01	14134
B3gnt3	chr8:71691719-71701800	0	0.0	-0.001	6981
B3gnt8	chr7:25627623-25629490	6	0.084	-0.0	4255
B3gnt9	chr8:105252637-105255153	0	0.0	-0.013	15029
Rpl10a	chr17:28328470-28331033	0	0.0	-0.008	13084
4930449I24Rik	chr5:146502398-146505183	0	0.0	0.0	503
Rpl10l	chr12:66283378-66284401	0	0.0	0.0	503
Slx4	chr16:3979105-4001678	0	0.0	-0.001	7146
Glod5	chrX:8004200-8018492	0	0.0	-0.0	1492
Appl2	chr10:83600033-83648664	0	0.0	-0.0	4418
Mypn	chr10:63115794-63203952	0	0.0	-0.001	5695
Gm34184	chr10:84036559-84100697	0	0.0	0.0	503
AV320801	chrX:135494587-135504594	0	0.0	0.0	503
Wfdc3	chr2:164731225-164743267	0	0.0	-0.004	10773
F630206G17Rik	chr11:45808082-45842878	0	0.0	-0.005	11602
LOC102632231	chr15:6604426-6654303	0	0.0	-0.001	7102
Vmn2r21	chr6:123492507-123533406	0	0.0	0.0	503
Pygb	chr2:150786795-150831748	0	0.0	-0.0	3556
Gm32921	chr5:106321339-106323219	0	0.0	0.0	503
9230110F15Rik	chr9:35838328-35844150	0	0.0	0.0	503
Gm32926	chr10:18743470-18837997	0	0.0	-0.0	962
Mir1946a	chr16:32267449-32267583	0	0.0	-0.001	6433
Mir1946b	chr9:21613443-21613576	0	0.0	-0.005	11025
1700001L19Rik	chr13:68597438-68614231	0	0.0	0.0	503
Morf4l1-ps1	chr16:24529313-24534472	0	0.0	-0.002	7428
5730420D15Rik	chr10:95417374-95428640	0	0.0	-0.014	15104
Appl1	chr14:26918987-26970551	0	0.0	-0.002	8701
Mcpt-ps1	chr14:55949808-55952371	0	0.0	-0.002	8116
1700013F07Rik	chr3:108537583-108544697	0	0.0	-0.028	17158
Gm17745	chr10:93336210-93348879	0	0.0	-0.011	14334
Gm17746	chr12:25129173-25132274	0	0.0	-0.026	16959
Atp5mpl	chr12:111961373-111967009	0	0.0	-0.016	15631
4930432J09Rik	chr14:103977627-104027142	0	0.0	0.0	503
Sag	chr1:87803679-87845157	0	0.0	-0.012	14609
Uxs1	chr1:43750230-43827708	0	0.0	-0.001	4814
Mtpn	chr6:35508823-35539888	0	0.0	0.0	503
Arf3	chr15:98737625-98763118	0	0.0	-0.004	10791
Arf2	chr11:103966870-103985350	0	0.0	-0.011	14491
Arf1	chr11:59211411-59228162	0	0.0	-0.004	10833
Arf6	chr12:69372149-69375980	0	0.0	-0.009	13406
Arf5	chr6:28423603-28426602	0	0.0	-0.001	6015
Arf4	chr14:26638133-26656842	0	0.0	-0.0	4079
Rpn1	chr6:88084472-88105304	0	0.0	-0.033	17434
Rpn2	chr2:157282029-157326318	1	0.0	-0.001	6513
I830077J02Rik	chr3:105925890-105932664	0	0.0	-0.008	12920
Pdcd6	chr13:74303508-74317326	0	0.0	-0.0	3232
Pdcd7	chr9:65346067-65359643	0	0.0	-0.005	11214
Pdcd4	chr19:53892230-53929861	1	0.216	0.022	269
Pdcd5	chr7:35641984-35647482	0	0.0	-0.001	4783
Pdcd2	chr17:15521574-15527301	0	0.0	-0.002	7806
Pdcd1	chr1:94038304-94052553	0	0.0	0.0	503
6330410L21Rik	chr3:129753757-129763882	0	0.0	-0.0	2896
Flvcr2	chr12:85746538-85813585	0	0.0	-0.025	16900
Flvcr1	chr1:191005831-191026190	0	0.0	-0.009	13544
CK137956	chr4:127927591-127970841	0	0.0	0.0	503
Proz	chr8:13060907-13073285	0	0.0	-0.001	7205
Acvr1c	chr2:58267452-58324807	0	0.0	-0.0	1501
Acvr1b	chr15:101174071-101213684	0	0.0	-0.031	17303
Ino80	chr2:119373042-119477687	0	0.0	-0.002	8754
Nars	chr18:64499646-64516557	0	0.0	-0.003	9371
Dync1h1	chr12:110601394-110666944	0	0.0	-0.001	4762
Ndufa4l2	chr10:127514938-127517156	0	0.0	-0.005	11651
Narf	chr11:121237235-121255856	0	0.0	-0.001	5924
Proc	chr18:32123125-32139570	0	0.0	-0.001	6895
4933408B17Rik	chr18:34579845-34597468	0	0.0	-0.001	7033
D2hgdh	chr1:93825239-93852361	0	0.0	-0.0	1214
Sar1a	chr10:61680284-61693297	0	0.0	-0.002	8518
Sar1b	chr11:51763662-51791953	0	0.0	-0.005	11364
1700056E22Rik	chr1:184033031-184033998	0	0.0	-0.001	5247
Ddias	chr7:92857525-92874247	2	0.0	-0.005	11394
Casq1	chr1:172209893-172219895	0	0.0	-0.005	11245
Casq2	chr3:102086414-102146512	0	0.0	-0.0	4428
Olfr1477	chr19:13500545-13503292	0	0.0	0.0	503
Olfr1475	chr19:13479251-13480196	0	0.0	0.0	503
Olfr1474	chr19:13470971-13471916	0	0.0	0.0	503
Pvt1	chr15:62037985-62260212	0	0.0	-0.01	13867
Olfr1472	chr19:13453570-13454515	0	0.0	0.0	503
Olfr1471	chr19:13445013-13445958	0	0.0	0.0	503
Xlr	chrX:53783734-53797706	0	0.0	0.0	503
Far1	chr7:113513833-113571505	0	0.0	-0.001	5168
Far2	chr6:148047415-148182758	0	0.0	0.0	503
Olfr828	chr9:18815353-18816292	0	0.0	0.0	503
Olfr829	chr9:18856626-18857592	0	0.0	0.0	503
Olfr822	chr10:130074411-130075350	0	0.0	0.0	503
Olfr823	chr10:130111840-130112788	0	0.0	0.0	503
Olfr820	chr10:130017362-130018301	0	0.0	0.0	503
Olfr821	chr10:130033627-130034560	0	0.0	0.0	503
Olfr826	chr10:130179936-130180878	0	0.0	0.0	503
Olfr827	chr10:130210159-130211128	0	0.0	0.0	503
Olfr824	chr10:130126107-130127055	0	0.0	0.0	503
Olfr825	chr10:130162361-130163324	0	0.0	0.0	503
Ttll11	chr2:35751225-35979624	0	0.0	-0.002	8825
Mir496a	chr12:109739118-109739197	0	0.0	0.0	503
Ttll13	chr7:80246375-80260821	0	0.0	-0.012	14724
Ttll12	chr15:83575093-83595157	0	0.0	-0.002	8149
Timm50	chr7:28305825-28312046	11	0.124	0.007	327
Ucp2	chr7:100493357-100499629	0	0.0	-0.033	17420
Adtrp	chr13:41763147-41847616	0	0.0	-0.0	3820
Ssc5d	chr7:4925820-4944828	0	0.0	-0.002	8828
Chodl	chr16:78930947-78951733	0	0.0	0.0	503
Gm14461	chr2:78237546-78302230	0	0.0	0.0	503
Gm12108	chr11:32095258-32101228	0	0.0	-0.0	2148
Pirb	chr7:3712504-3720382	0	0.0	-0.0	3699
Slc1a4	chr11:20302179-20332713	0	0.0	-0.007	12714
Slc1a5	chr7:16781345-16798274	0	0.0	-0.011	14331
Slc1a6	chr10:78780495-78814825	0	0.0	0.0	503
Slc1a7	chr4:107968333-108013532	0	0.0	-0.002	7988
Slc1a1	chr19:28835134-28913960	0	0.0	-0.0	1681
Slc1a2	chr2:102706437-102778106	0	0.0	-0.006	12168
Tspo2	chr17:48448434-48451501	0	0.0	-0.001	5520
Gemin2	chr12:59013390-59028470	0	0.0	-0.001	5840
Vwa3a	chr7:120739556-120805540	0	0.0	-0.0	4496
Gprin2	chr14:34194440-34201633	0	0.0	-0.0	3428
Gprin3	chr6:59352460-59426290	0	0.0	0.0	503
Gprin1	chr13:54736670-54749874	0	0.0	-0.003	9032
5033403H07Rik	chr5:52973011-52992292	2	0.002	0.0	464
Anapc1	chr2:128610082-128687395	0	0.0	-0.001	7003
Anapc2	chr2:25272465-25285916	0	0.0	-0.006	11925
Anapc5	chr5:122787460-122821342	0	0.0	-0.008	13074
Anapc4	chr5:52834134-52866734	2	0.035	0.002	387
Anapc7	chr5:122422443-122444911	0	0.0	-0.011	14356
Spg11	chr2:122053525-122118386	0	0.0	-0.012	14581
Gast	chr11:100334406-100336997	0	0.0	-0.013	15040
Slc2a9	chr5:38349272-38480306	0	0.0	-0.019	16189
Slc2a8	chr2:32972980-32982083	0	0.0	-0.005	11379
Slc2a7	chr4:150148971-150168482	0	0.0	-0.005	11253
Slc2a6	chr2:27021364-27027998	0	0.0	-0.006	11848
Slc2a5	chr4:150119343-150144168	0	0.0	-0.011	14441
Slc2a4	chr11:69942285-69948190	0	0.0	-0.016	15634
Slc2a3	chr6:122727808-122742745	0	0.0	-0.022	16551
Slc2a2	chr3:28697902-28728360	0	0.0	-0.0	3496
Slc2a1	chr4:119108744-119137329	0	0.0	-0.027	17099
Mir669a-4	chr17:51277987-51613053	0	0.0	0.0	503
Mir669a-5	chr17:51277987-51613053	0	0.0	0.0	503
Mir669a-6	chr17:51277987-51613053	0	0.0	0.0	503
Mir669a-7	chr17:51277987-51613053	0	0.0	0.0	503
Gm13278	chr4:88796741-88798203	0	0.0	-0.001	5431
Mir669a-1	chr2:10476852-10476949	0	0.0	0.0	503
Mir669a-2	chr2:10491559-10491654	0	0.0	0.0	503
Mir669a-3	chr2:10474432-10474541	0	0.0	0.0	503
Gm13275	chr4:88799574-88801130	0	0.0	-0.001	5385
Cadps	chr14:12372559-12823079	0	0.0	0.0	503
Gm13277	chr4:88787976-88789438	0	0.0	-0.001	5752
Mir669a-8	chr17:51277987-51613053	0	0.0	0.0	503
Gm13271	chr4:88754867-88755416	0	0.0	-0.0	4252
Gm13272	chr4:88779849-88780660	0	0.0	-0.001	5579
Plcb1	chr2:134786163-135475258	0	0.0	-0.0	1092
Plcb2	chr2:118707516-118728438	0	0.0	-0.005	11586
Plcb3	chr19:6953712-6969814	0	0.0	-0.009	13568
Plcb4	chr2:135659546-136014593	0	0.0	-0.001	6434
Supt5	chr7:28314895-28338719	11	0.02	-0.013	15092
Supt6	chr11:78206748-78245703	0	0.0	-0.002	8668
9330188P03Rik	chr14:105589548-105593929	0	0.0	-0.0	685
Supt3	chr17:44777165-45119290	0	0.0	-0.0	3301
Scrib	chr15:76047162-76069784	0	0.0	-0.002	8048
Gas8	chr8:123518834-123536650	14	0.035	0.004	360
Myzap	chr9:71504346-71592360	0	0.0	-0.001	4842
Gas1	chr13:60174404-60177535	0	0.0	0.0	503
Gas2	chr7:51878966-51994461	0	0.0	-0.0	4695
Gas5	chr1:161034915-161038539	0	0.0	-0.0	1978
Gas7	chr11:67586499-67688992	0	0.0	-0.013	14911
Gas6	chr8:13465373-13494535	0	0.0	-0.007	12558
C130071C03Rik	chr13:83728105-83735669	0	0.0	-0.0	590
Ddt	chr10:75771232-75773374	0	0.0	-0.007	12568
Ddo	chr10:40630010-40641568	0	0.0	-0.0	3680
Ddn	chr15:98803781-98807925	0	0.0	-0.003	9028
Zfp398	chr6:47835660-47868257	0	0.0	-0.008	12995
Ddc	chr11:11814100-11898144	0	0.0	-0.008	13320
Zfp397	chr18:23954687-23964670	0	0.0	-0.006	12031
Zfp395	chr14:65358675-65398930	0	0.0	-0.048	17895
Foxc2	chr8:121116170-121118894	0	0.0	-0.0	3609
Foxc1	chr13:31806645-31810635	0	0.0	-0.0	2856
Gm4146	chr18:47761088-47789533	0	0.0	0.0	503
Gm4141	chr7:20575320-20576241	0	0.0	0.0	503
Gabrq	chrX:72825177-72842602	0	0.0	0.0	503
Gabrp	chr11:33550780-33578957	0	0.0	-0.0	2172
Castor1	chr11:4218250-4222409	0	0.0	-0.025	16942
Oas3	chr5:120753097-120777659	0	0.0	-0.002	7611
Castor2	chr5:134099747-134141758	0	0.0	-0.001	4766
Gabre	chrX:72257431-72274721	0	0.0	0.0	503
Gabrd	chr4:155384978-155398069	0	0.0	-0.0	4111
E030018B13Rik	chr7:63916856-63920539	0	0.0	-0.018	16075
Mir326	chr7:99552268-99552363	0	0.0	-0.005	11671
Mir324	chr11:70012042-70012131	0	0.0	-0.01	13803
Mir323	chr12:109712507-109712593	0	0.0	0.0	503
Mir547	chrX:67988373-67988451	0	0.0	0.0	503
Mir546	chr10:126998439-126998560	0	0.0	-0.008	13248
Mir544	chr12:109729324-109729402	0	0.0	0.0	503
Mir543	chr12:109717257-109717333	0	0.0	0.0	503
Mir542	chrX:53049402-53049487	0	0.0	0.0	503
Mir541	chr12:109742408-109742498	0	0.0	0.0	503
Mir540	chr12:109586079-109586146	0	0.0	0.0	503
1700022H16Rik	chr12:9565235-9570585	0	0.0	0.0	503
Dstyk	chr1:132417452-132466959	0	0.0	-0.007	12641
Gm6787	chrX:8097086-8106701	0	0.0	-0.0	2740
4930467D21Rik	chr5:97392416-97588126	0	0.0	0.0	503
Gm41	chrX:86345474-86354994	0	0.0	0.0	503
Gm44	chrX:90892141-90893134	0	0.0	0.0	503
Hist1h2aa	chr13:23934461-23934913	0	0.0	-0.0	2405
Togaram2	chr17:71673260-71729669	0	0.0	-0.001	6092
Togaram1	chr12:64965741-65022573	0	0.0	-0.0	1480
Pex1	chr5:3596065-3637230	0	0.0	-0.001	6275
Rsrp1	chr4:134923624-134927370	0	0.0	-0.024	16834
Pex3	chr10:13523944-13553142	0	0.0	-0.001	6707
Pex2	chr3:5560187-5576248	0	0.0	0.0	503
Pex5	chr6:124396815-124415855	0	0.0	-0.003	9925
Pex7	chr10:19860089-19907674	0	0.0	-0.017	15916
Pex6	chr17:46711475-46725543	0	0.0	-0.004	10148
Reg4	chr3:98222155-98236748	0	0.0	-0.0	3345
Reg2	chr6:78405154-78408099	0	0.0	0.0	503
Reg1	chr6:78425982-78428668	0	0.0	0.0	503
LOC110008574	chr3:127545088-127546901	0	0.0	-0.0	3724
Rpsa	chr9:120127765-120132369	0	0.0	-0.017	15894
D630023F18Rik	chr1:65107312-65123214	0	0.0	-0.007	12701
Slc5a12	chr2:110597298-110649345	0	0.0	0.0	503
Slc5a10	chr11:61672781-61720799	0	0.0	-0.001	6800
Slc5a11	chr7:123214865-123273251	10	0.002	0.0	501
Plag1	chr4:3901157-3938405	0	0.0	-0.0	3549
P2ry14	chr3:59114622-59130762	0	0.0	-0.026	16988
Minar2	chr18:59062380-59076960	0	0.0	0.0	503
P2ry10	chrX:107088491-107104973	0	0.0	0.0	503
P2ry12	chr3:59216270-59262985	0	0.0	-0.002	8938
P2ry13	chr3:59207893-59210882	0	0.0	-0.001	7368
Utf1	chr7:139943855-139945112	0	0.0	-0.008	13067
Rps7	chr12:28630846-28635953	0	0.0	-0.003	9574
Gm7550	chr12:54387732-54391318	0	0.0	-0.001	5759
Rps5	chr7:12922310-12926686	0	0.0	-0.001	6063
Gm8580	chr10:93665243-93665854	0	0.0	-0.001	6974
Rps3	chr7:99477895-99483709	0	0.0	-0.014	15113
Rps2	chr17:24720062-24721927	0	0.0	-0.015	15468
Lrp2bp	chr8:46010601-46029476	0	0.0	-0.001	5967
Rps9	chr7:3704040-3706897	0	0.0	-0.001	5141
Rps8	chr4:117153835-117156132	0	0.0	-0.041	17707
Drg2	chr11:60454590-60468754	0	0.0	-0.003	9686
Drg1	chr11:3249906-3266463	0	0.0	-0.001	6841
E230016K23Rik	chr11:83582060-83623693	12	2.7	0.268	58
2510003B16Rik	chr4:116123839-116138841	0	0.0	-0.003	9898
Pgghg	chr7:140941390-140947664	0	0.0	-0.043	17773
1700034H15Rik	chr1:191894071-191907527	0	0.0	-0.008	13259
Arih2	chr9:108602942-108653681	0	0.0	-0.001	5833
Arih1	chr9:59388553-59486374	0	0.0	-0.002	8296
Grb10	chr11:11930498-12037420	0	0.0	-0.001	5597
Gm4922	chr10:18779726-18786793	0	0.0	-0.0	2085
Gm4925	chr10:88729540-88731101	0	0.0	-0.002	8458
Grb14	chr2:64912481-65022766	0	0.0	-0.0	922
Gm4926	chr11:46636505-46645006	0	0.0	0.0	503
Megf8	chr7:25317163-25365917	0	0.0	-0.01	13976
Megf9	chr4:70431926-70534928	0	0.0	-0.0	1712
Mir1906-2	chrX:88759473-88759553	0	0.0	0.0	503
E130112N10Rik	chr6:125231275-125239934	0	0.0	-0.019	16132
Pcdhb20	chr18:37504263-37507661	0	0.0	0.0	503
Pcdhb21	chr18:37513651-37516363	0	0.0	0.0	503
Megf6	chr4:154170712-154275721	0	0.0	-0.0	1760
Gpr17	chr18:31942998-31949636	0	0.0	-0.0	1094
Gpr15	chr16:58717434-58718724	0	0.0	-0.0	3830
Gpr12	chr5:146582149-146585239	0	0.0	-0.0	3163
Pabpc1l	chr2:164025223-164050538	0	0.0	-0.002	8482
Gpr19	chr6:134896698-134897925	0	0.0	-0.012	14708
Gpr18	chr14:121911433-121915774	0	0.0	-0.012	14516
Tram1	chr1:13564692-13589910	0	0.0	-0.005	11304
Tram2	chr1:21001396-21079225	5	2.406	0.264	60
Tor2a	chr2:32757233-32762244	0	0.0	-0.011	14253
Mmrn2	chr14:34375503-34404286	0	0.0	-0.022	16541
Mmrn1	chr6:60944316-60989378	0	0.0	0.0	503
Neurl1a	chr19:47228842-47259441	0	0.0	-0.02	16417
C130036L24Rik	chr1:86359573-86367964	0	0.0	-0.011	14483
Gm12669	chr7:137437673-137467980	0	0.0	-0.009	13414
9130204L05Rik	chr3:91088136-91090805	0	0.0	0.0	503
Lmbrd2	chr15:9140569-9197450	0	0.0	-0.002	8218
Lmbrd1	chr1:24678917-24766299	0	0.0	-0.005	11270
Idh3a	chr9:54586510-54604662	0	0.0	-0.003	9612
Washc3	chr10:88201096-88225362	0	0.0	-0.0	811
Idh3b	chr2:130279308-130284451	0	0.0	-0.0	1627
Idh3g	chrX:73778962-73786897	0	0.0	-0.0	1071
Washc5	chr15:59331996-59374187	7	2.044	0.213	70
Gm156	chr6:129766567-129784270	0	0.0	0.0	503
Clec4a4	chr6:122990366-123024421	0	0.0	-0.0	1113
Clec4a3	chr6:122952643-122969878	0	0.0	-0.0	3696
Clec4a2	chr6:123123315-123143999	0	0.0	0.0	503
Clec4a1	chr6:122921847-122934619	0	0.0	-0.001	6400
AF357399	chr7:28351539-28351633	11	0.008	-0.027	17053
Wnt7a	chr6:91363980-91411353	0	0.0	-0.001	5060
Wnt7b	chr15:85535436-85581821	0	0.0	-0.003	9928
Selenos	chr7:66079648-66089405	0	0.0	-0.002	7972
Selenop	chr15:3270810-3280510	0	0.0	-0.004	10161
Selenow	chr7:15917207-15922371	0	0.0	-0.002	8340
Fam221a	chr6:49367738-49389904	0	0.0	-0.001	5144
Fam221b	chr4:43659621-43668859	0	0.0	-0.003	9528
Selenot	chr3:58576635-58593546	0	0.0	-0.001	6040
Selenok	chr14:29968379-29975074	0	0.0	-0.0	2725
Selenoi	chr5:30232580-30272430	0	0.0	-0.002	8018
Selenoh	chr2:84669214-84670708	0	0.0	-0.006	12065
Selenoo	chr15:89089037-89100339	0	0.0	-0.001	5352
Selenon	chr4:134537891-134552166	0	0.0	-0.008	13331
Selenom	chr11:3514683-3517351	0	0.0	-0.016	15597
Mir6914	chr10:128382837-128382906	0	0.0	-0.005	11382
Cep164	chr9:45766945-45828663	0	0.0	-0.001	6029
Selenof	chr3:144570426-144597676	0	0.0	-0.01	14144
Tom1l2	chr11:60226713-60352905	0	0.0	-0.004	10198
Ndor1	chr2:25244812-25255414	0	0.0	-0.008	13279
Kcnt1	chr2:25877782-25918273	0	0.0	0.0	503
Kcnt2	chr1:140246256-140610261	0	0.0	0.0	503
Sgo1	chr17:53674786-53689315	0	0.0	-0.0	3513
Gm2083	chr4:61515592-61519485	0	0.0	0.0	503
A330070K13Rik	chr5:130378850-130384631	0	0.0	0.0	503
Emsy	chr7:98590605-98656569	0	0.0	-0.001	6141
Klb	chr5:65348410-65384003	0	0.0	-0.009	13665
Hs3st6	chr17:24752987-24758684	0	0.0	-0.007	12640
Hs3st5	chr10:36506806-36834394	0	0.0	0.0	503
Hs3st4	chr7:123983180-124398989	0	0.0	0.0	503
Hs3st2	chr7:121392295-121501768	0	0.0	0.0	503
Hs3st1	chr5:39613934-39644631	0	0.0	0.0	503
Gm20609	chr10:71310744-71313977	0	0.0	-0.009	13745
9330162012Rik	chr13:24937400-24939049	0	0.0	-0.001	4895
D8Ertd738e	chr8:84246234-84249761	0	0.0	-0.008	13288
Tle2	chr10:81575286-81590473	0	0.0	-0.012	14546
Tle1	chr4:72157579-72200893	0	0.0	-0.0	1739
Lect2	chr13:56542459-56548538	0	0.0	-0.008	13326
Tle6	chr10:81590903-81600900	0	0.0	-0.008	13164
